id;driver;image
15868;VT020596.GAL4@attP2;AR110830L37Sum01
15869;VT008992.GAL4@attP2;AR110830L42Sum01
15870;VT004196.GAL4@attP2;AR110830L45Sum01
15871;VT000460.GAL4@attP2;AR110830L48Sum01
15872;VT051939.GAL4@attP2;AR110830L49Sum01
15873;VT040771.GAL4@attP2;AR110830L70Sum01
15878;VT000451.GAL4@attP2;Lasz55R1GR1B1L3901
15881;VT000454.GAL4@attP2;testR1GR1B1L0101
15882;VT000534.GAL4@attP2;Lasz58R1GR1B1L3101
15883;VT000609.GAL4@attP2;Lasz49R1GR1B1L2801
15884;VT000628.GAL4@attP2;Lasz49R1GR1B1L1401
15885;VT000851.GAL4@attP2;Lasz49R1GR1B1L3101
15886;VT010261.GAL4@attP2;Lasz56R1GR1B1L6801
15888;VT010552.GAL4@attP2;Lasz52R1GR1B1L2201
15890;VT010558.GAL4@attP2;Lasz51R1GR1B1L0501
15891;VT011177.GAL4@attP2;Lasz53R1GR1B1L7801
15893;VT011932.GAL4@attP2;Lasz47AR1GR1B1L0101
15896;VT011963.GAL4@attP2;Lasz58R1GR1B1L3401
15899;VT012284.GAL4@attP2;Lasz56R1GR1B1L2901
15900;VT012292.GAL4@attP2;Lasz59R1GR1B1L2901
15902;VT012752.GAL4@attP2;Lasz48R1GR1B1L2001
15903;VT013028.GAL4@attP2;Lasz53R1GR1B1L4901
15904;VT013665.GAL4@attP2;Lasz56R1GR1B1L3101
15907;VT014084.GAL4@attP2;Lasz52R1GR1B1L1301
15908;VT016275.GAL4@attP2;Lasz56R1GR1B1L0701
15909;VT016458.GAL4@attP2;Lasz48R1GR1B1L4001
15911;VT016647.GAL4@attP2;Lasz59R1GR1B1L1301
15913;VT017270.GAL4@attP2;Lasz56R1GR1B1L3501
15915;VT017375.GAL4@attP2;Lasz59R1GR1B1L1501
15920;VT018412.GAL4@attP2;Lasz53R1GR1B1L6501
15921;VT018415.GAL4@attP2;Lasz52R1GR1B1L3401
15922;VT018831.GAL4@attP2;Lasz56R1GR1B1L0401
15923;VT018877.GAL4@attP2;Lasz53R1GR1B1L0701
15924;VT019024.GAL4@attP2;Lasz45R1GR1B1L5501
15925;VT019075.GAL4@attP2;Lasz48R1GR1B1L4801
15926;VT019079.GAL4@attP2;Lasz50R1GR1B1L0101
15930;VT019607.GAL4@attP2;Lasz52R1GR1B1L3001
15931;VT019715.GAL4@attP2;LaszJTR1GR1B1L2901
15933;VT019728.GAL4@attP2;Lasz48R1GR1B1L2401
15934;VT019903.GAL4@attP2;Lasz53R1GR1B1L8501
15936;VT002052.GAL4@attP2;Lasz55R1GR1B1L3301
15937;VT020612.GAL4@attP2;LaszJTR1GR1B1L3401
15939;VT002079.GAL4@attP2;Lasz56R1GR1B1L3701
15940;VT021431.GAL4@attP2;Lasz56R1GR1B1L1601
15942;VT021774.GAL4@attP2;Lasz52R1GR1B1L1101
15944;VT021779.GAL4@attP2;Lasz49R1GR1B1L3801
15945;VT022086.GAL4@attP2;Lasz53R1GR1B1L3401
15948;VT022092.GAL4@attP2;Lasz47AR1GR1B1L0901
15949;VT022114.GAL4@attP2;Lasz48R1GR1B1L3701
15950;VT022117.GAL4@attP2;Laszlo47BR1GR1B1L0901
15952;VT022232.GAL4@attP2;Lasz47AR1GR1B1L1701
15953;VT022285.GAL4@attP2;Lasz59R1GR1B1L1801
15954;VT022315.GAL4@attP2;Lasz58R1GR1B1L6101
15955;VT023466.GAL4@attP2;Lasz58R1GR1B1L4801
15956;VT023805.GAL4@attP2;Lasz52R1GR1B1L1601
15959;VT023953.GAL4@attP2;Lasz53R1GR1B1L6101
15960;VT024623.GAL4@attP2;Lasz53R1GR1B1L0401
15961;VT002578.GAL4@attP2;Lasz49R1GR1B1L1901
15963;VT025800.GAL4@attP2;Lasz55R1GR1B1L2901
15964;VT025973.GAL4@attP2;Lasz56R1GR1B1L5701
15965;VT026571.GAL4@attP2;Lasz58R1GR1B1L0701
15968;VT027694.GAL4@attP2;Lasz59R1GR1B1L2101
15970;VT027807.GAL4@attP2;LaszJTR1GR1B1L0201
15972;VT028140.GAL4@attP2;Lasz49R1GR1B1L3901
15973;VT028148.GAL4@attP2;LaszJTR1GR1B1L0501
15975;VT028539.GAL4@attP2;Lasz45R1GR1B1L6301
15977;VT028551.GAL4@attP2;testR1GR1B1L0901
15978;VT028603.GAL4@attP2;LaszJTR1GR1B1L0801
15980;VT029794.GAL4@attP2;Lasz53R1GR1B1L4501
15981;VT031484.GAL4@attP2;Lasz45R1GR1B1L1101
15982;VT031498.GAL4@attP2;Lasz58R1GR1B1L2201
15985;VT031560.GAL4@attP2;Lasz53R1GR1B1L2801
15988;VT032048.GAL4@attP2;Lasz55R1GR1B1L6301
15989;VT032352.GAL4@attP2;Lasz58R1GR1B1L5201
15991;VT032356.GAL4@attP2;Lasz53R1GR1B1L3701
15993;VT032398.GAL4@attP2;Lasz53R1GR1B1L7401
15994;VT033491.GAL4@attP2;LaszJTR1GR1B1L1001
15996;VT033616.GAL4@attP2;Laszlo3B2001
15998;VT033618.GAL4@attP2;Lasz49R1GR1B1L0201
16000;VT033924.GAL4@attP2;Lasz59R1GR1B1L1101
16001;VT034392.GAL4@attP2;Lasz52R1GR1B1L3701
16003;VT034628.GAL4@attP2;Lasz47AR1GR1B1L1401
16005;VT003476.GAL4@attP2;Lasz55R1GR1B1L3401
16007;VT036347.GAL4@attP2;Lasz52R1GR1B1L5001
16008;VT036978.GAL4@attP2;Lasz53R1GR1B1L8001
16010;VT037215.GAL4@attP2;Lasz45R1GR1B1L6101
16012;VT037503.GAL4@attP2;Lasz53R1GR1B1L5201
16013;VT037525.GAL4@attP2;Lasz52R1GR1B1L4601
16014;VT037585.GAL4@attP2;Lasz53R1GR1B1L4001
16017;VT037817.GAL4@attP2;Lasz58R1GR1B1L6001
16018;VT037923.GAL4@attP2;Lasz45R1GR1B1L5301
16019;VT038787.GAL4@attP2;Lasz53R1GR1B1L2501
16021;VT038791.GAL4@attP2;Lasz59R1GR1B1L0501
16022;VT038824.GAL4@attP2;Lasz47AR1GR1B1L2001
16023;VT003885.GAL4@attP2;Lasz45R1GR1B1L7801
16024;VT039456.GAL4@attP2;Lasz53R1GR1B1L6701
16026;VT039457.GAL4@attP2;Lasz58R1GR1B1L2501
16029;VT039472.GAL4@attP2;Lasz58R1GR1B1L5501
16030;VT039505.GAL4@attP2;LaszJTR1GR1B1L2001
16031;VT039523.GAL4@attP2;Lasz58R1GR1B1L3801
16033;VT039525.GAL4@attP2;Lasz53R1GR1B1L5701
16034;VT039540.GAL4@attP2;Lasz45R1GR1B1L0101
16037;VT039976.GAL4@attP2;Laszlo47BR1GR1B1L1101
16038;VT040562.GAL4@attP2;Lasz55R1GR1B1L6601
16039;VT040569.GAL4@attP2;Laszlo47BR1GR1B1L3201
16040;VT040596.GAL4@attP2;Lasz55R1GR1B1L4201
16042;VT040712.GAL4@attP2;Lasz45R1GR1B1L0501
16043;VT040917.GAL4@attP2;LaszJTR1GR1B1L1901
16044;VT040974.GAL4@attP2;Lasz55R1GR1B1L4801
16047;VT041298.GAL4@attP2;LaszJTR1GR1B1L3301
16048;VT041366.GAL4@attP2;LaszJTR1GR1B1L2301
16050;VT041694.GAL4@attP2;Lasz45R1GR1B1L7201
16053;VT042327.GAL4@attP2;Lasz50R1GR1B1L1301
16056;VT042785.GAL4@attP2;Lasz59R1GR1B1L0601
16057;VT042828.GAL4@attP2;Lasz53R1GR1B1L4601
16059;VT042838.GAL4@attP2;Lasz53R1GR1B1L7101
16060;VT043063.GAL4@attP2;Lasz50R1GR1B1L3501
16062;VT043147.GAL4@attP2;Laszlo47BR1GR1B1L1901
16066;VT043359.GAL4@attP2;Lasz55R1GR1B1L6101
16068;VT043658.GAL4@attP2;Lasz45R1GR1B1L4001
16069;VT044117.GAL4@attP2;Lasz45R1GR1B1L6601
16071;VT044495.GAL4@attP2;Lasz50R1GR1B1L2101
16072;VT044496.GAL4@attP2;Lasz50R1GR1B1L1001
16073;VT044497.GAL4@attP2;Lasz50R1GR1B1L2501
16074;VT044844.GAL4@attP2;testR1GR1B1L1701
16075;VT044924.GAL4@attP2;LaszJTR1GR1B1L1601
16077;VT044931.GAL4@attP2;Lasz51R1GR1B1L1201
16078;VT044953.GAL4@attP2;Lasz50R1GR1B1L3101
16080;VT044962.GAL4@attP2;Laszlo47BR1GR1B1L1301
16081;VT044977.GAL4@attP2;Lasz50R1GR1B1L2201
16082;VT044981.GAL4@attP2;Lasz50R1GR1B1L0701
16083;VT044988.GAL4@attP2;Lasz51R1GR1B1L0301
16084;VT045149.GAL4@attP2;Laszlo47BR1GR1B1L2701
16085;VT045157.GAL4@attP2;testR1GR1B1L1401
16087;VT045394.GAL4@attP2;Laszlo47BR1GR1B1L1601
16088;VT045396.GAL4@attP2;Lasz50R1GR1B1L1701
16089;VT045570.GAL4@attP2;LaszJTR1GR1B1L1401
16091;VT045620.GAL4@attP2;Lasz51R1GR1B1L1501
16092;VT045670.GAL4@attP2;Laszlo47BR1GR1B1L2301
16095;VT045785.GAL4@attP2;Laszlo47BR1GR1B1L3601
16097;VT045786.GAL4@attP2;Lasz45R1GR1B1L5901
16099;VT045799.GAL4@attP2;Laszlo47BR1GR1B1L3001
16100;VT045901.GAL4@attP2;Lasz52R1GR1B1L0701
16102;VT046222.GAL4@attP2;Lasz58R1GR1B1L1901
16104;VT046273.GAL4@attP2;Lasz50R1GR1B1L4301
16107;VT046300.GAL4@attP2;Lasz50R1GR1B1L3801
16108;VT046306.GAL4@attP2;Lasz53R1GR1B1L7601
16110;VT004671.GAL4@attP2;Lasz58R1GR1B1L0401
16112;VT046795.GAL4@attP2;Lasz45R1GR1B1L3601
16115;VT046807.GAL4@attP2;Lasz45R1GR1B1L2001
16116;VT047173.GAL4@attP2;Lasz45R1GR1B1L4701
16117;VT047409.GAL4@attP2;Lasz48R1GR1B1L2601
16119;VT047414.GAL4@attP2;Lasz49R1GR1B1L0901
16122;VT048629.GAL4@attP2;Lasz47AR1GR1B1L2201
16124;VT048829.GAL4@attP2;Lasz55R1GR1B1L5301
16126;VT049130.GAL4@attP2;Laszlo47BR1GR1B1L0301
16128;VT049135.GAL4@attP2;Lasz47AR1GR1B1L0701
16129;VT049493.GAL4@attP2;Lasz59R1GR1B1L2301
16130;VT049508.GAL4@attP2;Lasz48R1GR1B1L0301
16131;VT049510.GAL4@attP2;Lasz45R1GR1B1L2401
16133;VT049556.GAL4@attP2;Lasz52R1GR1B1L5201
16136;VT005010.GAL4@attP2;Lasz49R1GR1B1L0401
16138;VT050101.GAL4@attP2;Lasz58R1GR1B1L2901
16141;VT050109.GAL4@attP2;Lasz53R1GR1B1L1801
16142;VT050247.GAL4@attP2;Lasz50R1GR1B1L0401
16145;VT050387.GAL4@attP2;Lasz47AR1GR1B1L1301
16146;VT051721.GAL4@attP2;Lasz52R1GR1B1L0401
16147;VT051909.GAL4@attP2;Lasz48R1GR1B1L3001
16148;VT054820.GAL4@attP2;Lasz52R1GR1B1L4401
16149;VT054905.GAL4@attP2;Lasz53R1GR1B1L0201
16151;VT055428.GAL4@attP2;Lasz52R1GR1B1L3201
16152;VT055849.GAL4@attP2;Lasz55R1GR1B1L4601
16154;VT055977.GAL4@attP2;Lasz53R1GR1B1L5901
16156;VT056767.GAL4@attP2;LaszJTR1GR1B1L2701
16157;VT056867.GAL4@attP2;Lasz56R1GR1B1L1001
16159;VT057074.GAL4@attP2;Lasz58R1GR1B1L1201
16160;VT057251.GAL4@attP2;Lasz53R1GR1B1L2201
16162;VT057260.GAL4@attP2;Lasz45R1GR1B1L8001
16163;VT057380.GAL4@attP2;Laszlo47BR1GR1B1L0601
16165;VT058437.GAL4@attP2;Lasz45R1GR1B1L3201
16166;VT058485.GAL4@attP2;Lasz45R1GR1B1L2201
16168;VT058561.GAL4@attP2;Lasz45R1GR1B1L3501
16169;VT058925.GAL4@attP2;Lasz53R1GR1B1L3101
16171;VT059995.GAL4@attP2;Lasz52R1GR1B1L2101
16172;VT059996.GAL4@attP2;Lasz50R1GR1B1L4101
16174;VT060516.GAL4@attP2;Lasz47AR1GR1B1L3201
16176;VT061227.GAL4@attP2;Lasz56R1GR1B1L6401
16177;VT061465.GAL4@attP2;Lasz45R1GR1B1L2901
16178;VT061466.GAL4@attP2;Lasz45R1GR1B1L1701
16179;VT006198.GAL4@attP2;Lasz56R1GR1B1L2501
16182;VT062062.GAL4@attP2;Lasz48R1GR1B1L1201
16183;VT062245.GAL4@attP2;Lasz50R1GR1B1L4801
16185;VT062260.GAL4@attP2;Lasz45R1GR1B1L1501
16187;VT062589.GAL4@attP2;Lasz53R1GR1B1L1101
16188;VT062612.GAL4@attP2;Lasz52R1GR1B1L4101
16189;VT062619.GAL4@attP2;Lasz45R1GR1B1L0701
16191;VT063223.GAL4@attP2;Lasz52R1GR1B1L2601
16192;VT063539.GAL4@attP2;Lasz56R1GR1B1L1901
16194;VT063544.GAL4@attP2;Lasz55R1GR1B1L3701
16195;VT063549.GAL4@attP2;Lasz45R1GR1B1L7101
16196;VT063635.GAL4@attP2;Lasz56R1GR1B1L6601
16198;VT063731.GAL4@attP2;Lasz55R1GR1B1L5601
16199;VT006437.GAL4@attP2;Lasz58R1GR1B1L4401
16200;VT064493.GAL4@attP2;Lasz56R1GR1B1L0301
16201;VT064507.GAL4@attP2;Lasz56R1GR1B1L5001
16202;VT064565.GAL4@attP2;Lasz59R1GR1B1L3201
16203;VT006469.GAL4@attP2;Lasz59R1GR1B1L0301
16204;VT064886.GAL4@attP2;Lasz53R1GR1B1L1301
16207;VT006537.GAL4@attP2;Lasz56R1GR1B1L1301
16208;VT007183.GAL4@attP2;Lasz55R1GR1B1L5701
16212;VT007852.GAL4@attP2;Lasz53R1GR1B1L2101
16213;VT007853.GAL4@attP2;Lasz49R1GR1B1L1801
16214;VT007912.GAL4@attP2;Lasz58R1GR1B1L4901
16215;VT008145.GAL4@attP2;Lasz49R1GR1B1L3301
16216;VT008180.GAL4@attP2;Lasz49R1GR1B1L2201
16218;VT008674.GAL4@attP2;Lasz47AR1GR1B1L2901
16219;VT009081.GAL4@attP2;Lasz56R1GR1B1L2201
16222;VT009789.GAL4@attP2;Lasz56R1GR1B1L4701
16227;VT999003.GAL4@attP2;Lasz55R1GR1B1L0501
16230;VT999012.GAL4@attP2;Lasz48R1GR1B1L1301
16231;VT999013.GAL4@attP2;Lasz55R1GR1B1L1101
16235;VT999019.GAL4@attP2;Lasz55R1GR1B1L1501
16236;VT999024.GAL4@attP2;Lasz55R1GR1B1L1201
16239;VT999044.GAL4@attP2;Lasz55R1GR1B1L1701
16241;VT999045.GAL4@attP2;Lasz48R1GR1B1L3201
16244;VT904238.GAL4@attP2;Lasz10L6501
16246;VT037867.GAL4@attP2;MM20BL6Sum01
16248;VT039529.GAL4@attP2;MM20BL3Sum01
16249;VT062504.GAL4@attP2;MM20BL37Sum01
16251;VT055906.GAL4@attP2;MM20BL35Sum01
16252;VT023559.GAL4@attP2;MM20BL33Sum01
16253;VT058923.GAL4@attP2;MM20BL30Sum01
16255;VT006545.GAL4@attP2;MM20BL27Sum01
16257;VT045087.GAL4@attP2;MM20BL24Sum01
16258;VT013594.GAL4@attP2;MM20BL21Sum01
16260;VT041699.GAL4@attP2;MM20BL17Sum01
16262;VT004415.GAL4@attP2;MM20BL13Sum01
16263;VT005105.GAL4@attP2;MM20BL12Sum01
16265;VT029763.GAL4@attP2;MM20AL8Sum01
16266;VT001426.GAL4@attP2;MM20AL5Sum01
16267;VT046220.GAL4@attP2;MM20AL3Sum01
16268;VT009944.GAL4@attP2;MM20AL34Sum01
16269;VT019018.GAL4@attP2;MM20AL33Sum01
16271;VT002463.GAL4@attP2;MM20AL29Sum01
16272;VT039550.GAL4@attP2;MM20AL25Sum01
16273;VT063710.GAL4@attP2;MM20AL24Sum01
16275;VT041884.GAL4@attP2;MM20AL20Sum01
16278;VT041433.GAL4@attP2;MM20AL15Sum01
16280;VT062534.GAL4@attP2;MM20AL10Sum01
16283;VT058736.GAL4@attP2;AR110801L68Sum01
16284;VT050194.GAL4@attP2;AR110801L71Sum01
16285;VT045223.GAL4@attP2;AR110801L79Sum01
16286;VT006819.GAL4@attP2;AR110801L89Sum01
16287;VT008808.GAL4@attP2;AR110801L92Sum01
16294;VT012632.GAL4@attP2;AR110804L101Sum01
16295;VT007170.GAL4@attP2;AR110804L102Sum01
16297;VT049978.GAL4@attP2;AR110804L79Sum01
16298;VT040354.GAL4@attP2;AR110804L86Sum01
16299;VT038115.GAL4@attP2;AR110804L90Sum01
16300;VT046261.GAL4@attP2;AR110804L95Sum01
16301;VT005005.GAL4@attP2;AR110804L96Sum01
16304;VT055838.GAL4@attP2;AR110808L01Sum01
16305;VT039766.GAL4@attP2;AR110808L20Sum01
16307;VT033517.GAL4@attP2;AR110808L32Sum01
16308;VT036874.GAL4@attP2;AR110808L52Sum01
16310;VT055604.GAL4@attP2;AR110808L69Sum01
16311;VT034627.GAL4@attP2;AR110808L93Sum01
16315;VT018437.GAL4@attP2;AR110804L20Sum01
16316;VT017745.GAL4@attP2;AR110804L23Sum01
16317;VT019329.GAL4@attP2;AR110804L31Sum01
16318;VT019291.GAL4@attP2;AR110804L37Sum01
16319;VT019303.GAL4@attP2;AR110804L39Sum01
16320;VT019307.GAL4@attP2;AR110804L47Sum01
16321;VT018455.GAL4@attP2;AR110804L51Sum01
16322;VT018477.GAL4@attP2;AR110804L52Sum01
16323;VT018467.GAL4@attP2;AR110804L56Sum01
16324;VT057255.GAL4@attP2;AR110804L62Sum01
16325;VT057256.GAL4@attP2;AR110804L66Sum01
16327;VT058871.GAL4@attP2;TP11090501L02Sum01
16328;VT038543.GAL4@attP2;TP11090501L03Sum01
16330;VT040918.GAL4@attP2;TP11090501L05Sum01
16333;VT050193.GAL4@attP2;TP11090501L08Sum01
16334;VT026761.GAL4@attP2;TP11090501L09Sum01
16337;VT060727.GAL4@attP2;TP11090501L12Sum01
16338;VT009131.GAL4@attP2;TP11090501L13Sum01
16340;VT027104.GAL4@attP2;TP11090501L15Sum01
16342;VT031479.GAL4@attP2;TP11090501L18Sum01
16344;VT046946.GAL4@attP2;TP11090501L20Sum01
16345;VT038148.GAL4@attP2;TP11090501L21Sum01
16347;VT026777.GAL4@attP2;TP11090501L23Sum01
16349;VT037809.GAL4@attP2;TP11090501L25Sum01
16355;VT005288.GAL4@attP2;TP11090501L31Sum01
16357;VT017191.GAL4@attP2;TP11090501L33Sum01
16359;VT032405.GAL4@attP2;TP11090501L35Sum01
16361;VT034616.GAL4@attP2;TP11090501L37Sum01
16364;VT036986.GAL4@attP2;TP11090501L40Sum01
16365;VT000776.GAL4@attP2;TP11090501L41Sum01
16367;VT024223.GAL4@attP2;TP11090601L01Sum01
16369;VT007567.GAL4@attP2;TP11090601L03Sum01
16371;VT029754.GAL4@attP2;TP11090601L05Sum01
16373;VT045331.GAL4@attP2;TP11090601L07Sum01
16375;VT055855.GAL4@attP2;TP11090601L09Sum01
16377;VT041373.GAL4@attP2;TP11090601L11Sum01
16381;VT058853.GAL4@attP2;TP11090601L15Sum01
16383;VT058927.GAL4@attP2;TP11090601L18Sum01
16385;VT026543.GAL4@attP2;TP11090601L20Sum01
16387;VT007689.GAL4@attP2;TP11090601L22Sum01
16390;VT058203.GAL4@attP2;TP11090601L25Sum01
16391;VT037536.GAL4@attP2;TP11090601L27Sum01
16393;VT004849.GAL4@attP2;TP11090601L29Sum01
16395;VT062913.GAL4@attP2;TP11090601L31Sum01
16396;VT028139.GAL4@attP2;TP11090601L33Sum01
16400;VT040541.GAL4@attP2;MM20BL7Sum01
16402;VT039498.GAL4@attP2;Lasz60R1GR1B1L0101
16403;VT064568.GAL4@attP2;Lasz60R1GR1B1L0401
16407;VT040567.GAL4@attP2;Lasz60R1GR1B1L0901
16408;VT061206.GAL4@attP2;Lasz60R1GR1B1L1101
16409;VT000003.GAL4@attP2;Lasz60R1GR1B1L1401
16410;VT000004.GAL4@attP2;Lasz60R1GR1B1L1501
16413;VT008357.GAL4@attP2;Lasz60R1GR1B1L1901
16415;VT012768.GAL4@attP2;Lasz60R1GR1B1L2101
16416;VT000251.GAL4@attP2;Lasz60R1GR1B1L2401
16417;VT001600.GAL4@attP2;Lasz60R1GR1B1L2601
16420;VT043145.GAL4@attP2;Lasz60R1GR1B1L3201
16421;VT018874.GAL4@attP2;Lasz60R1GR1B1L3601
16422;VT048628.GAL4@attP2;Lasz60R1GR1B1L3801
16423;VT040021.GAL4@attP2;Lasz60R1GR1B1L4001
16426;VT064496.GAL4@attP2;Lasz60R1GR1B1L4301
16428;VT001206.GAL4@attP2;Lasz60R1GR1B1L4701
16429;VT059930.GAL4@attP2;Lasz60R1GR1B1L5001
16430;VT003888.GAL4@attP2;Lasz60R1GR1B1L5201
16431;VT004962.GAL4@attP2;Lasz60R1GR1B1L5501
16433;VT033005.GAL4@attP2;Lasz60R1GR1B1L5701
16436;VT044651.GAL4@attP2;Lasz60R1GR1B1L6101
16437;VT039362.GAL4@attP2;Lasz60R1GR1B1L6401
16438;VT046015.GAL4@attP2;Lasz60R1GR1B1L6701
16439;VT009067.GAL4@attP2;Lasz60R1GR1B1L6801
16440;VT017206.GAL4@attP2;Lasz60R1GR1B1L7101
16442;VT058547.GAL4@attP2;Lasz60R1GR1B1L7401
16443;VT028100.GAL4@attP2;Lasz60R1GR1B1L7801
16445;VT029204.GAL4@attP2;Lasz60R1GR1B1L8201
16446;VT026791.GAL4@attP2;MM21L32Sum01
16447;VT020804.GAL4@attP2;TP11090801L02Sum01
16448;VT036304.GAL4@attP2;TP11090801L03Sum01
16450;VT043644.GAL4@attP2;TP11090801L05Sum01
16451;VT010857.GAL4@attP2;MM21L11Sum01
16452;VT032334.GAL4@attP2;MM21L13Sum01
16454;VT009576.GAL4@attP2;TP11090801L07Sum01
16456;VT027682.GAL4@attP2;TP11090801L09Sum01
16458;VT064563.GAL4@attP2;AR1108018L62Sum01
16459;VT050276.GAL4@attP2;AR1108018L63Sum01
16460;VT051884.GAL4@attP2;AR1108018L67Sum01
16461;VT039521.GAL4@attP2;AR1108018L72Sum01
16463;VT061467.GAL4@attP2;EB02R1GR1B1L0401
16464;VT999035.GAL4@attP2;AR1108018L80Sum01
16465;VT002049.GAL4@attP2;AR1108018L86Sum01
16466;VT014669.GAL4@attP2;EB02R1GR1B1L0701
16468;VT038208.GAL4@attP2;AR110906L27Sum01
16471;VT062553.GAL4@attP2;EB02R1GR1B1L1101
16472;VT060733.GAL4@attP2;AR110906L30Sum01
16473;VT058548.GAL4@attP2;EB02R1GR1B1L1401
16474;VT019774.GAL4@attP2;AR110906L32Sum01
16475;VT059006.GAL4@attP2;EB02R1GR1B1L1801
16478;VT064569.GAL4@attP2;EB02R1GR1B1L2001
16479;VT014005.GAL4@attP2;AR110906L51Sum01
16480;VT055812.GAL4@attP2;AR110906L53Sum01
16481;VT042799.GAL4@attP2;AR110906L57Sum01
16482;VT042832.GAL4@attP2;AR110906L66Sum01
16483;VT013344.GAL4@attP2;AR110906L70Sum01
16484;VT010791.GAL4@attP2;AR110906L75Sum01
16485;VT010792.GAL4@attP2;AR110906L79Sum01
16486;VT033050.GAL4@attP2;EB4R1GR1B1L7701
16488;VT007165.GAL4@attP2;EB4R1GR1B1L7201
16491;VT023783.GAL4@attP2;EB4R1GR1B1L6701
16494;VT043625.GAL4@attP2;EB4R1GR1B1L6401
16496;VT050278.GAL4@attP2;EB4R1GR1B1L6001
16497;VT029312.GAL4@attP2;EB4R1GR1B1L5801
16499;VT002216.GAL4@attP2;EB4R1GR1B1L5401
16500;VT006402.GAL4@attP2;EB4R1GR1B1L5301
16503;VT030091.GAL4@attP2;EB4R1GR1B1L4801
16504;VT040724.GAL4@attP2;EB4R1GR1B1L4601
16507;VT037601.GAL4@attP2;EB4R1GR1B1L3901
16508;VT017685.GAL4@attP2;AR110906L07Sum01
16509;VT062647.GAL4@attP2;AR110906L100Sum01
16510;VT056602.GAL4@attP2;EB4R1GR1B1L3501
16511;VT026782.GAL4@attP2;AR110906L103Sum01
16512;VT030345.GAL4@attP2;EB4R1GR1B1L3201
16514;VT063750.GAL4@attP2;AR110906L107Sum01
16516;VT027250.GAL4@attP2;AR110906L108Sum01
16517;VT037586.GAL4@attP2;EB4R1GR1B1L3001
16518;VT006863.GAL4@attP2;AR110906L22Sum01
16519;VT002045.GAL4@attP2;EB4R1GR1B1L2801
16522;VT017410.GAL4@attP2;AR110906L82Sum01
16523;VT032331.GAL4@attP2;AR110906L88Sum01
16526;VT013872.GAL4@attP2;EB4R1GR1B1L2001
16527;VT004991.GAL4@attP2;EB4R1GR1B1L1501
16528;VT029304.GAL4@attP2;EB4R1GR1B1L1201
16530;VT011131.GAL4@attP2;EB4R1GR1B1L0701
16534;VT057252.GAL4@attP2;EB02R1GR1B1L3601
16536;VT044172.GAL4@attP2;EB02R1GR1B1L3401
16538;VT040427.GAL4@attP2;EB02R1GR1B1L3101
16541;VT010260.GAL4@attP2;Lasz62R1GR1B1L0701
16544;VT027261.GAL4@attP2;MM21L73Sum01
16546;VT040039.GAL4@attP2;MM21L7Sum01
16547;VT054823.GAL4@attP2;MM21L70Sum01
16548;VT043095.GAL4@attP2;MM21L6Sum01
16549;VT002038.GAL4@attP2;MM21L67Sum01
16550;VT009841.GAL4@attP2;MM21L62Sum01
16551;VT009686.GAL4@attP2;MM21L60Sum01
16553;VT039463.GAL4@attP2;MM21L56Sum01
16554;VT063747.GAL4@attP2;MM21L50Sum01
16555;VT046056.GAL4@attP2;MM21L49Sum01
16557;VT010591.GAL4@attP2;MM21L46Sum01
16559;VT027011.GAL4@attP2;Lasz62R1GR1B1L1501
16561;VT029884.GAL4@attP2;MM21L43Sum01
16564;VT038868.GAL4@attP2;MM21L40Sum01
16568;VT051938.GAL4@attP2;MM21L30Sum01
16569;VT017874.GAL4@attP2;MM21L28Sum01
16570;VT040610.GAL4@attP2;MM21L26Sum01
16572;VT009792.GAL4@attP2;MM21L21Sum01
16573;VT063175.GAL4@attP2;MM21L1Sum01
16574;VT043137.GAL4@attP2;MM21L19Sum01
16575;VT026728.GAL4@attP2;MM21L17Sum01
16578;VT034088.GAL4@attP2;MM22AL8Sum01
16579;VT055904.GAL4@attP2;MM22AL6Sum01
16580;VT044177.GAL4@attP2;MM22AL3Sum01
16581;VT037411.GAL4@attP2;MM22AL34Sum01
16582;VT037654.GAL4@attP2;MM22AL32Sum01
16584;VT038617.GAL4@attP2;MM22AL29Sum01
16586;VT025979.GAL4@attP2;MM22AL25Sum01
16587;VT026161.GAL4@attP2;MM22AL23Sum01
16589;VT025786.GAL4@attP2;MM22AL21Sum01
16591;VT041367.GAL4@attP2;MM22AL16Sum01
16592;VT026162.GAL4@attP2;MM22AL15Sum01
16594;VT040035.GAL4@attP2;MM22AL10Sum01
16596;VT040056.GAL4@attP2;AR110913L01Sum01
16598;VT040982.GAL4@attP2;AR110913L04Sum01
16601;VT061702.GAL4@attP2;AR110913L09Sum01
16602;VT021374.GAL4@attP2;AR110913L101Sum01
16606;VT016848.GAL4@attP2;AR110913L109Sum01
16609;VT049678.GAL4@attP2;AR110913L11Sum01
16610;VT041998.GAL4@attP2;AR110913L16Sum01
16611;VT029202.GAL4@attP2;AR110913L20Sum01
16613;VT048421.GAL4@attP2;AR110913L24Sum01
16614;VT012429.GAL4@attP2;AR110913L28Sum01
16618;VT033631.GAL4@attP2;AR110913L53Sum01
16619;VT039462.GAL4@attP2;AR110913L54Sum01
16620;VT062979.GAL4@attP2;AR110913L58Sum01
16621;VT050656.GAL4@attP2;AR110913L60Sum01
16622;VT060506.GAL4@attP2;AR110913L62Sum01
16623;VT000868.GAL4@attP2;AR110913L67Sum01
